"","Order","Latitude","Biome","Elevation","pH","Clay_silt_c","NDVI_2001_2020_Normalized","Plant_cover_v3","ORC","ORC_stock","POM_C_g_kg","MAOM_C_g_kg","Aromatic_Prop","Alkanes_Prop","Polysaccharide_Prop","Amide_Prop","Soil_respiration","Seasonality","MAXT...19","Aridity...20","Human_influence","Extreme_events","Fire","Aridity_2016_2019...24","MAXT_mean_2016_2019...25","Extreme_events_2016_2019","Population_density_2016_2019...27","Fire_2016_2019","Seasonality_2016_2019","MAXT_anomaly","Seasonality_anomaly","MINP_anomaly","Human_influence1","Extreme_events1","Fire1","Aridity...36","MAXT...37","PSEA","MDR","TSEA","SPEI_1_Extreme_dry_events","SPEI_1_extreme_wet_events","Heatwave_day","Frost","nfertilize","nmanure_gl","hii_v2geo","fire_n","Aridity_2016_2019...49","MAXT_mean_2016_2019...50","TSEA_2016_2019","MDR_2016_2019","PSEA_2016_2019","SPEI_1_Extreme_dry_events_2016_2019","SPEI_1_extreme_wet_events_2016_2019","Frost_2016_2019","Heatwave_day_2016_2019","Fire_Count_2016_2019","Population_density_2016_2019...59","MAXT_difference","PSEA_difference","MDR_difference","TSEA_difference","MINP","MINP_2016_2019","MINP_difference"
"648",850,-31.704389,"Arid",597,8.697,8.877864999,0.178835435,18.46666667,4.247294145,0.569137415,NA,NA,20.42426374,4.886898574,3.599364434,10.77694731,NA,0.533110767,0.838942308,0.944486527,0.116486945,0.309960347,0,0.994379735,0.908694273,0.240659297,0.001056177,0,0.476013209,0.601718319,0.340835926,0.036358472,0.116486945,0.309960347,0,-0.156,34.9,90.2158,15.4917,676.732,57,34,9.914320685,5.592543276,1.28,1.98,20,0,-0.02076,55.195,1080.924093,10.635,120.81463,5,7,2.925531915,10.12565526,0,5.50136,20.295,30.59883,-4.8567,404.192093,3,9.825,-6.825
"649",851,-31.390807,"Arid",441,8.556535818,22.91893514,0.233104565,45.58542753,4.499215866,0.625391005,NA,NA,19.16128816,6.357936329,7.276467683,9.108716944,NA,0.493026349,0.838942308,0.943729034,0.105526863,0.251211633,0,0.994434755,0.849357449,0.208378193,0.000576271,0,0.473447517,0.525212233,0.361103287,0.031387587,0.105526863,0.251211633,0,-0.1581,34.9,91.4383,14.0417,616.313,28,42,9.839816934,1.009372747,0.018,1.745,19,0,-0.02056,51.455,1012.805348,11.47083333,113.85762,2,10,0.714285714,9.861111111,0,3.00165,16.555,22.41932,-2.57086667,396.492348,3,10.7,-7.7
"650",852,-31.7189,"Arid",649,9.035,15.82137903,0.165589783,25.50833333,2.731492191,0.355093985,NA,NA,19.67048908,6.521179567,6.856596703,9.029924157,NA,0.524821851,0.831730769,0.943332251,0.108773922,0.296893463,0,0.994269696,0.87109313,0.225395872,0.001056177,0,0.449744936,0.559374041,0.32417274,0.037636699,0.108773922,0.296893463,0,-0.1592,34.6,89.5828,15.3167,659.454,46,34,9.952038369,3.562801932,0.012,0.633,20,0,-0.02116,52.825,1001.719936,10.41833333,113.83411,3,9,1.81598063,10.00690805,0,5.50136,18.225,24.25131,-4.89836667,342.265936,3,9.6,-6.6
"651",853,-34.22349,"Arid",76,7.01455814,24.66124378,0.365765652,22.575,13.01146781,1.574387605,NA,NA,22.41641117,8.926865206,5.774730807,9.911947419,NA,0.326374403,0.793269231,0.949139703,0.011015723,0.282896092,0,0.996247655,0.825400603,0.176260925,4.64e-06,0,0.397803107,0.53319014,0.406659512,0.165317427,0.011015723,0.282896092,0,-0.1431,33,11.9414,13.7833,555.073,62,13,10.00641437,0.865051903,1.485,2.625,0,0,-0.01397,49.945,994.9786256,10.2,76.19421,6,2,0.483091787,10.05735803,0,0.02416,16.945,64.25281,-3.5833,439.9056256,18,2.125,15.875
"652",854,-34.204296,"Arid",83,7.48721826,22.8257828,0.379553478,17.525,20.61405781,2.473686937,NA,NA,21.24673,9.84074421,5.499126046,9.969952054,NA,0.328240721,0.795673077,0.949175775,0.011015723,0.283214221,0,0.99628892,0.837220371,0.186812675,4.64e-06,0,0.404840333,0.546384371,0.410566478,0.165317427,0.011015723,0.283214221,0,-0.143,33.1,12.3446,13.8167,557.139,62,13,10.01283697,0.343642612,1.485,2.625,0,0,-0.01382,50.69,1015.495233,10.35958333,76.4471,6,2,0.363196126,10.17456612,0,0.02416,17.59,64.1025,-3.45711667,458.356233,18,2.125,15.875
"653",855,-34.24777,"Arid",72,6.780036735,21.49614587,0.358449783,24.5,11.24207911,1.360291572,NA,NA,21.05728745,8.483569459,5.939612963,9.903583723,NA,0.32171103,0.786057692,0.948490423,0.07374311,0.26216931,0,0.996244904,0.819133746,0.139919622,4.64e-06,0,0.41153722,0.531246804,0.418863127,0.1646073,0.07374311,0.26216931,0,-0.1449,32.7,12.469,13.575,548.579,63,14,9.904153355,1.380452789,6.128,3.053,8,0,-0.01398,49.55,1002.69914,10.82291667,75.81193,5,1,0.700934579,9.951052442,0,0.02416,16.85,63.34293,-2.75208333,454.12014,18,2.25,15.75
"654",856,-34.018527,"Arid",87,7.398,26.1300283,0.328661304,20.4,13.64711865,1.624007119,NA,NA,22.31329121,7.833374499,4.911941171,10.26065914,NA,0.345211882,0.8125,0.954261804,0.054026475,0.268000541,0,0.996654801,0.841504046,0.170964876,4.64e-06,0,0.390884282,0.537588217,0.389666468,0.16730578,0.054026475,0.268000541,0,-0.1289,33.8,13.2085,14.4833,564.165,62,13,9.948979592,0.70754717,1.485,2.625,8,0,-0.01249,50.96,1038.617719,9.575416667,75.19169,6,2,0.383631714,10.00288626,0,0.02416,17.16,61.98319,-4.907883333,474.452719,18,1.775,16.225
"655",857,-34.109421,"Arid",90,7.250594128,25.99263689,0.374667826,28.95,12.61420654,1.526318992,NA,NA,21.02136861,7.731822322,4.21569903,10.89860638,NA,0.328989961,0.798076923,0.950726833,0.032521099,0.241188612,0,0.996467734,0.830715532,0.185236225,4.64e-06,0,0.3927201,0.535951723,0.401231946,0.166879705,0.032521099,0.241188612,0,-0.1387,33.2,11.7007,13.8833,559.965,62,13,9.847522236,0.229621125,1.485,2.625,4,0,-0.01317,50.28,997.1332598,9.98125,75.45818,6,2,0.123762376,10.16407779,0,0.02416,17.08,63.75748,-3.90205,437.1682598,18,1.85,16.15
"656",858,-34.19918,"Arid",77,7.790113372,33.03950301,0.329724565,17.2,14.98114423,1.767775019,NA,NA,20.4297039,8.727366425,7.235745461,9.349272799,NA,0.33439277,0.802884615,0.94996934,0.052237734,0.277502611,0,0.996231149,0.839520863,0.155890362,4.64e-06,0,0.406890204,0.543213665,0.408194509,0.165601477,0.052237734,0.277502611,0,-0.1408,33.4,12.2946,14.1167,556.97,63,14,9.96763754,1.102088167,6.128,3.053,4,0,-0.01403,50.835,1045.137245,10.23416667,76.21501,5,1,0.956937799,10.11651604,0,0.02416,17.435,63.92041,-3.88253333,488.167245,18,2.075,15.925
"657",859,-33.960183,"Arid",105,7.082,13.70429041,0.288742826,26.6,10.20585139,1.204290464,NA,NA,20.90916011,7.79896307,4.80573779,11.47135193,NA,0.342135842,0.807692308,0.954947156,0.052237734,0.296015003,0,0.996734579,0.841424718,0.168421414,4.64e-06,0,0.391157647,0.541577171,0.39174396,0.162618946,0.052237734,0.296015003,0,-0.127,33.6,15.3929,14.15,563.184,64,13,10.05256242,0.177935943,6.128,3.053,4,0,-0.0122,50.955,1037.685043,9.6,75.12571,5,2,0.125,10.13245033,0,0.02416,17.355,59.73281,-4.55,474.501043,17,1.6,15.4
"658",860,-33.970467,"Arid",91,7.772,26.66445109,0.308541304,26.075,18.86939947,2.188850338,NA,NA,21.45004712,8.298207363,4.422711348,10.99929282,NA,0.340227883,0.805288462,0.952999315,0.054026475,0.270094882,0,0.996632793,0.844042519,0.1700823,4.64e-06,0,0.405695329,0.546998057,0.404394259,0.161482744,0.054026475,0.270094882,0,-0.1324,33.5,14.5163,14.1333,563.612,66,13,9.930423782,0.871586287,1.485,2.625,8,0,-0.01257,51.12,1060.253809,9.96375,77.75657,6,2,0.491400491,9.990415408,0,0.02416,17.62,63.24027,-4.16955,496.641809,17,1.8,15.2
"659",861,-34.106015,"Arid",103,7.3035,27.34139729,0.39225087,25.2,17.55138093,2.088614331,NA,NA,21.48688574,10.5361755,6.367685886,9.573150852,NA,0.334569322,0.800480769,0.950726833,0.032521099,0.27824149,0,0.996415465,0.830160241,0.172052735,4.64e-06,0,0.399480247,0.53319014,0.402203323,0.166453629,0.032521099,0.27824149,0,-0.1387,33.3,11.8754,14.125,560.933,62,13,9.993674889,0.289855072,1.485,2.625,4,0,-0.01336,50.245,1005.646717,10.23666667,75.49506,6,2,0.122850123,10.0217493,0,0.02416,16.945,63.61966,-3.88833333,444.713717,18,1.925,16.075
"660",862,-33.963906,"Arid",111,6.896460348,17.72963274,0.299072609,12.925,14.68996261,1.733415587,NA,NA,20.96723318,7.399734041,5.198141903,11.16303371,NA,0.342135842,0.807692308,0.954947156,0.052237734,0.267982192,0,0.996734579,0.84785023,0.163729744,4.64e-06,0,0.392998368,0.549861921,0.393403041,0.162618946,0.052237734,0.267982192,0,-0.127,33.6,15.3929,14.15,563.184,64,13,9.940357853,0.297088532,6.128,3.053,4,0,-0.0122,51.36,1065.446801,9.465833333,75.12571,5,2,0.12987013,10.08165747,0,0.02416,17.76,59.73281,-4.684166667,502.262801,17,1.6,15.4
"661",863,-33.931135,"Arid",93,7.296578644,22.75485557,0.382459348,34.65,13.85102486,1.662122984,NA,NA,21.93217077,10.44825542,7.605450341,8.718130726,NA,0.343765076,0.807692308,0.953215741,0.054026475,0.283914056,0,0.996687813,0.850388704,0.178732457,4.64e-06,0,0.394873783,0.553134908,0.394380767,0.162050845,0.054026475,0.283914056,0,-0.1318,33.6,14.9508,14.2583,564.145,66,13,9.987593052,0.625355316,1.485,2.625,8,0,-0.01237,51.52,1031.025415,9.667916667,77.90383,6,2,0.120192308,10.09394848,0,0.02416,17.92,62.95303,-4.590383333,466.880415,17,1.7,15.3
"662",864,-33.944026,"Arid",92,7.232632979,26.22662891,0.359271522,37.6,18.04823273,2.075546764,NA,NA,21.05305616,8.203817692,4.869135063,11.03042543,NA,0.342660817,0.805288462,0.953107528,0.097037228,0.26745589,0,0.996665805,0.854831033,0.179443826,4.64e-06,0,0.397680125,0.560908254,0.397184214,0.162050845,0.097037228,0.26745589,0,-0.1321,33.5,15.3731,14.175,563.379,66,13,9.924623116,0.401836969,1.485,2.625,16,0,-0.01245,51.8,1042.191,9.70875,77.98522,6,2,0.245700246,10.09820473,0,0.02416,18.3,62.61212,-4.46625,478.812,17,1.7,15.3
"663",865,-32.161111,"Arid",250,6.343148936,22.66673978,0.319216304,21.15,16.34719237,1.994357469,NA,NA,20.86308285,9.569852144,5.835951291,10.18422619,NA,0.320727958,0.802884615,0.937957652,0.068992628,0.249764034,0.125,0.995730469,0.872124385,0.201816716,5.19e-06,0,0.431999006,0.5852511,0.441553915,0.206930834,0.068992628,0.249764034,0.125,-0.1741,33.4,10.5828,13.0167,620.119,51,19,9.898305085,0.227531286,8.023,7.828,4,1,-0.01585,52.89,1092.029681,10.27375,89.61416,7,3,0.459770115,10.04189494,0,0.02705,19.49,79.03136,-2.74295,471.910681,25,1.8,23.2
"664",866,-31.556111,"Arid",291,6.818358974,41.8872772,0.387753913,43.875,19.51466164,2.458847367,NA,NA,20.71261202,8.919551254,5.638588035,10.16765371,NA,0.336430103,0.793269231,0.930923782,0.146721266,0.245715662,0,0.995474628,0.839679518,0.166033314,2.6e-06,0,0.404755833,0.551600696,0.413008309,0.183212612,0.146721266,0.245715662,0,-0.1936,33,28.1455,12.3083,608.064,46,18,9.923130678,0.17055145,18.844,14.252,8,0,-0.01678,50.845,1012.33517,9.309583333,94.5124,6,3,0,9.818027931,0,0.01354,17.845,66.3669,-2.998716667,404.27117,22,2.975,19.025
"665",867,-31.317042,"Arid",202,6.806390387,47.5273611,0.332011522,42.65,26.43619979,3.225216374,NA,NA,20.3956788,10.3592184,8.331097171,9.365986936,NA,0.351998795,0.814903846,0.920174584,0.050249532,0.268007698,0.125,0.995216035,0.883309535,0.189424378,7.54e-06,0.5,0.405190792,0.589444615,0.405047952,0.198551342,0.050249532,0.268007698,0.125,-0.2234,33.9,26.0097,13.2417,608.244,39,18,10.05665722,0.060240964,4.42,5.677,4,1,-0.01772,53.595,1045.068527,8.877083333,97.72695,5,3,0.403225806,10.2095677,1,0.03926,19.695,71.71725,-4.364616667,436.824527,25,3.275,21.725
"666",868,-31.300882,"Arid",187,6.645168831,46.35901639,0.327575652,30.85,22.90174835,2.725308053,NA,NA,20.70547801,9.435375709,6.905496418,10.02709489,NA,0.353434843,0.817307692,0.919994229,0.050249532,0.261346596,0,0.995216035,0.883944154,0.18168995,7.54e-06,0,0.401835892,0.588217245,0.402089868,0.204232353,0.050249532,0.261346596,0,-0.2239,34,25.5482,13.3417,609.29,39,18,10.02906977,0.182038835,4.42,5.677,4,0,-0.01772,53.635,1059.688599,8.597916667,97.72695,5,3,0.387596899,10.12647899,0,0.03926,19.635,72.17875,-4.743783333,450.398599,26,3.275,22.725
"667",869,-31.8575,"Arid",197,6.257318084,72.11148928,0.411463261,69.95,26.32880549,3.185785465,NA,NA,19.09370021,9.419510552,6.564173235,9.485749961,NA,0.36263447,0.798076923,0.90985824,0.049660686,0.260370303,0,0.994456763,0.853641123,0.135380081,2.63e-05,0,0.367500162,0.565510893,0.365003205,0.205936657,0.049660686,0.260370303,0,-0.252,33.2,25.9253,13.825,601.133,37,16,10.04636785,1.088270859,0.42,13.971,4,0,-0.02048,51.725,1009.476926,8.2425,82.60062,3,2,1.511335013,10.03778338,0,0.13699,18.525,56.67532,-5.5825,408.343926,27,3.975,23.025
"668",870,-32.116667,"Arid",262,6.293556561,51.9496305,0.47545587,44.2,25.23296051,3.128887104,NA,NA,20.51537299,8.926800347,7.48392433,9.819425485,NA,0.324545348,0.778846154,0.921401003,0.062481305,0.257435186,0,0.99489417,0.812311598,0.17035696,1.13e-05,0,0.387698365,0.528587501,0.406266264,0.224541968,0.062481305,0.257435186,0,-0.22,32.4,18.288,12.6583,604.405,45,17,9.985734665,0.057471264,1.298,7.494,8,0,-0.01889,49.12,972.4546906,9.190833333,88.04539,5,2,0.236406619,10.15030988,0,0.05887,16.72,69.75739,-3.467466667,368.0496906,29,2.7,26.3
"669",871,-11.338972,"Arid",1076,5.174,10.30881017,0.537292391,65.6175,53.90370644,6.899674425,NA,NA,17.11253063,10.27451578,2.378805031,12.27375073,NA,0.264560686,0.632211538,0.845002345,0.102847,0.231674576,0,0.990693414,0.661907028,0.302725839,3.77e-05,0,0.270017192,0.459445638,0.36719819,0.113478199,0.102847,0.231674576,0,-0.4318,26.3,61.2497,10.275,148.973,49,2,9.990485252,0,1.313,3.224,17,0,-0.03416,39.64,446.97103,6.152916667,114.74039,17,1,0,9.928495763,0,0.19614,13.34,53.49069,-4.122083333,297.99803,15,8.25,6.75
"670",872,-11.33875,"Arid",1076,4.13,8.981983269,0.473925,82.88,50.63331212,6.481063952,NA,NA,17.67504385,10.08952295,2.849071239,12.12588124,NA,0.264560686,0.632211538,0.845002345,0.102847,0.231674576,0,0.990693414,0.661907028,0.302725839,3.77e-05,0,0.270017192,0.459445638,0.36719819,0.113478199,0.102847,0.231674576,0,-0.4318,26.3,61.2497,10.275,148.973,49,2,9.990485252,0,1.313,3.224,17,0,-0.03416,39.64,446.97103,6.152916667,114.74039,17,1,0,9.928495763,0,0.19614,13.34,53.49069,-4.122083333,297.99803,15,8.25,6.75
"671",873,-9.731667,"Arid",613,5.606,6.982895433,0.45279334,75.1,3.947401564,0.536846613,NA,NA,18.13555433,4.930488999,3.403781746,11.39428463,NA,0.256043358,0.716346154,0.876312087,0.065701638,0.225610918,0,0.992687879,0.712438521,0.238082644,0,0,0.21192522,0.453001943,0.316892617,0.142593382,0.065701638,0.225610918,0,-0.345,29.8,48.246,10.7,183.982,38,2,10.03584229,0,0.185,5.909,10,0,-0.02691,42.825,473.5808029,5.438333333,75.95199,9,3,0,10.14609546,0,0,13.025,27.70599,-5.261666667,289.5988029,16,4.125,11.875
"672",874,-9.731389,"Arid",613,6.238,10.35053823,0.45279334,79.165,3.21953491,0.437856748,NA,NA,17.98328435,4.866992294,3.690622364,11.31068355,NA,0.256994801,0.71875,0.876564585,0.065701638,0.225610918,0,0.992687879,0.712438521,0.238082644,0,0,0.21192522,0.450956326,0.316270552,0.142593382,0.065701638,0.225610918,0,-0.3443,29.9,48.2042,10.7333,185.654,38,2,10.03584229,0,0.185,5.909,10,0,-0.02691,42.825,473.5808029,5.438333333,75.95199,9,3,0,10.14609546,0,0,12.925,27.74779,-5.294966667,287.9268029,16,4.125,11.875
"673",875,-11.117667,"Arid",445,5.166,4.253255275,0.360198913,46.725,7.641959427,1.054590401,NA,NA,16.9824981,3.842758453,3.394039606,11.64022153,NA,0.38128462,0.807692308,0.863470764,0.013675897,0.180953689,0,0.990954757,0.764477233,0.291388419,0.000258208,0,0.303573329,0.442364734,0.323381212,0.006533163,0.013675897,0.180953689,0,-0.3806,33.6,92.4326,13.65,86.7424,27,0,9.945872801,0,0.053,7.111,0,0,-0.03321,46.105,407.8387666,6.35125,143.97958,16,2,0,9.813969131,0,1.34494,12.505,51.54698,-7.29875,321.0963666,1,13.075,-12.075
"674",876,-11.125306,"Arid",445,5.062,1.455594459,0.326715,43.5925,9.019235138,1.244654449,NA,NA,18.35846218,5.783917078,2.052162684,12.27657075,NA,0.380495454,0.807692308,0.865779317,0.013675897,0.19799139,0,0.991040038,0.773837855,0.276963028,0.000180959,0,0.311739541,0.454433875,0.329730028,0.006533163,0.013675897,0.19799139,0,-0.3742,33.6,92.44,13.625,85.3369,27,0,10.01335113,0,0.053,7.111,0,0,-0.0329,46.695,423.8341881,6.603333333,144.20284,16,2,0,9.658205891,0,0.94257,13.095,51.76284,-7.021666667,338.4972881,1,13.075,-12.075
"675",877,-32.463056,"Arid",149,5.806,36.11000575,0.36280087,20.10294118,19.32990123,2.493557259,NA,NA,16.79674686,8.842461641,12.99925108,7.083439069,NA,0.444306718,0.658653846,0.92609025,0.265179637,0.164859297,0,0.995403102,0.699428843,0.178826416,0.006814127,0,0.378125862,0.485322696,0.338674496,0.078113904,0.265179637,0.164859297,0,-0.207,27.4,114.067,12.45,325.767,17,17,9.796238245,0,5.414,17.675,39,0,-0.01704,42.005,854.223778,6.350416667,144.16911,5,2,0,10.24821316,0,35.49308,14.605,30.10211,-6.099583333,528.456778,1,0.475,0.525
"676",878,-33.27,"Temperate",707,6.554,44.32333077,0.364063913,32.16666667,19.10962687,2.254935971,NA,NA,19.01605749,10.42810295,12.39884541,7.377336462,NA,0.474138169,0.675480769,0.905601847,0.249187687,0.211501094,0,0.994167909,0.81048707,0.221331313,0.035028459,0,0.444141988,0.614196584,0.364924013,0.082942764,0.249187687,0.211501094,0,-0.2638,28.1,107.228,13.4333,436.66,28,21,9.87654321,0,8.687,24.908,31,0,-0.02153,49.005,951.7718606,8.830416667,142.81863,7,4,0,10.1230804,0,182.45447,20.905,35.59063,-4.602883333,515.1118606,2,0.625,1.375
"677",879,-33.119167,"Temperate",188,5.812,30.99717364,0.510432391,59.61666667,36.1045678,4.404757272,NA,NA,18.8199515,11.65272937,7.542384325,9.315059914,NA,0.421793945,0.620192308,0.894924792,0.192338429,0.210671667,0,0.993796526,0.728938601,0.173413842,0.064412224,0,0.418637514,0.556101053,0.377411674,0.077687828,0.192338429,0.210671667,0,-0.2934,25.8,116.168,11.3667,306.791,25,15,9.944751381,0,6.332,28.344,21,0,-0.02288,43.865,875.7095342,8.583333333,136.54665,5,2,0,10.18976898,0,335.50714,18.065,20.37865,-2.783366667,568.9185342,1,0.55,0.45
"678",880,-32.485556,"Temperate",91,6.334,41.98253951,0.425201957,43.95833333,30.09946318,3.912930214,NA,NA,16.84153601,11.39243873,9.148836199,8.915455436,NA,0.431963337,0.637019231,0.916675684,0.216792541,0.180360143,0,0.994998707,0.702601936,0.156243063,0.007001187,0,0.399067831,0.507824486,0.362972106,0.078397955,0.216792541,0.180360143,0,-0.2331,26.5,115.473,11.9417,303.962,17,17,9.8546042,0.305576776,5.414,17.675,30,0,-0.01851,42.205,884.0029698,6.899166667,147.91137,5,2,0.147492625,10.00033649,0,36.46743,15.705,32.43837,-5.042533333,580.0409698,1,0.425,0.575
"679",881,-34.107222,"Temperate",143,7.226,37.34308241,0.455350652,33.16666667,7.666749029,0.95067688,NA,NA,17.93261534,9.459455907,11.9733027,6.963747296,NA,0.432269481,0.709134615,0.891642319,0.228038393,0.231557406,0,0.993012495,0.645486276,0.208846396,0.006848277,0,0.351586831,0.372813747,0.317083286,0.080102258,0.228038393,0.231557406,0,-0.3025,29.5,115.199,10.8,428.143,34,13,9.985935302,0.232288037,21.634,34.168,14,0,-0.02573,38.605,767.8205214,7.152083333,120.77113,7,3,0.116550117,10.12716656,0,35.67096,9.105,5.57213,-3.647916667,339.6775214,1,0.125,0.875
"680",882,-34.107361,"Temperate",143,7.14,35.40550985,0.455350652,25.74912892,6.264546291,0.77680374,NA,NA,18.40392141,9.800161069,11.92967693,6.945835441,NA,0.432269481,0.709134615,0.891642319,0.228038393,0.231557406,0,0.993012495,0.645486276,0.208846396,0.006848277,0,0.351586831,0.372813747,0.317083286,0.080102258,0.228038393,0.231557406,0,-0.3025,29.5,115.199,10.8,428.143,34,13,9.985935302,0.232288037,21.634,34.168,14,0,-0.02573,38.605,767.8205214,7.152083333,120.77113,7,3,0.116550117,10.12716656,0,35.67096,9.105,5.57213,-3.647916667,339.6775214,1,0.125,0.875
"681",883,-29.311377,"Arid",213,7.758,28.88751899,0.217878221,20.6,3.169724758,0.383536696,NA,NA,19.02249611,6.659402674,10.96974307,7.495618476,NA,0.34795252,0.569711538,0.986725823,0.097576206,0.231259472,0,0.999292997,0.707202919,0.134248233,0.000186734,0,0.426000729,0.57103406,0.453844311,0.075131373,0.097576206,0.231259472,0,-0.0389,23.7,102.49,9.49167,261.833,25,29,9.902740937,0.088652482,5.344,3.129,13,0,-0.0029,42.495,737.020114,7.003333333,187.95687,4,2,0,9.916834677,0,0.97265,18.795,85.46687,-2.488336667,475.187114,0,0,0
"682",884,-29.310974,"Arid",213,8.086,37.63266735,0.205090227,18.51666667,3.558638246,0.430595228,NA,NA,18.57338486,6.310017607,12.83579381,6.936029418,NA,0.34795252,0.569711538,0.986725823,0.097576206,0.231259472,0,0.999292997,0.707202919,0.134248233,0.000186734,0,0.426000729,0.57103406,0.453844311,0.075131373,0.097576206,0.231259472,0,-0.0389,23.7,102.49,9.49167,261.833,25,29,9.902740937,0.088652482,5.344,3.129,13,0,-0.0029,42.495,737.020114,7.003333333,187.95687,4,2,0,9.916834677,0,0.97265,18.795,85.46687,-2.488336667,475.187114,0,0,0
"683",885,-29.31085,"Arid",213,7.924,31.71054081,0.205090227,31.33333333,4.303214164,0.520688914,NA,NA,18.00083204,7.009064206,12.368922,7.614437175,NA,0.34795252,0.569711538,0.986725823,0.097576206,0.231259472,0,0.999292997,0.707202919,0.134248233,0.000186734,0,0.426000729,0.57103406,0.453844311,0.075131373,0.097576206,0.231259472,0,-0.0389,23.7,102.49,9.49167,261.833,25,29,9.902740937,0.088652482,5.344,3.129,13,0,-0.0029,42.495,737.020114,7.003333333,187.95687,4,2,0,9.916834677,0,0.97265,18.795,85.46687,-2.488336667,475.187114,0,0,0
"684",886,-29.750156,"Arid",189,7.034,15.74640327,0.169527826,39.475,2.54149798,0.325311742,NA,NA,16.98212244,6.155714379,14.36645453,7.278133538,NA,0.347040501,0.560096154,0.982505501,0.188974056,0.214348987,0,0.999138941,0.71481834,0.170759582,0.024941963,0,0.472640835,0.589035491,0.493152563,0.075131373,0.188974056,0.214348987,0,-0.0506,23.3,110.843,8.56667,275.84,28,31,9.799554566,0.065189048,5.344,3.129,30,0,-0.00346,42.975,760.4209597,8.134583333,203.63557,7,1,0,10.00324532,0,129.91644,19.675,92.79257,-0.432086667,484.5809597,0,0,0
"685",887,-29.749902,"Arid",189,7.288,24.52330508,0.169527826,32.2175,8.729315667,1.117352405,NA,NA,18.02222637,6.794423674,11.98363975,8.401523569,NA,0.347699652,0.560096154,0.983046568,0.188974056,0.214348987,0,0.999138941,0.71481834,0.170759582,0.024941963,0,0.472640835,0.589035491,0.49264978,0.075131373,0.188974056,0.214348987,0,-0.0491,23.3,112.121,8.49167,275,28,31,9.799554566,0.065189048,5.344,3.129,30,0,-0.00346,42.975,760.4209597,8.134583333,203.63557,7,1,0,10.00324532,0,129.91644,19.675,91.51457,-0.357086667,485.4209597,0,0,0
"686",888,-29.74992,"Arid",189,6.884,15.67797539,0.169527826,61.0825,2.496687737,0.31957603,NA,NA,18.62425618,5.383964548,9.910113677,8.652989649,NA,0.347699652,0.557692308,0.983046568,0.188974056,0.214348987,0,0.999138941,0.71481834,0.170759582,0.024941963,0,0.472640835,0.591081109,0.49264978,0.075131373,0.188974056,0.214348987,0,-0.0491,23.2,112.121,8.49167,275,28,31,9.799554566,0.065189048,5.344,3.129,30,0,-0.00346,42.975,760.4209597,8.134583333,203.63557,7,1,0,10.00324532,0,129.91644,19.775,91.51457,-0.357086667,485.4209597,0,0,0
